IP地址,端口,TLS,数据中心,源IP位置,地区,城市,地区(中文),国家,城市(中文),国旗,网络延迟,下载速度
91.107.191.161,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,581 kB/s
162.19.79.101,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,207 ms,580 kB/s
46.8.229.84,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,267 ms,579 kB/s
194.87.18.174,443,true,ZRH,CH,Europe,Zurich,欧洲,瑞士,苏黎世,🇨🇭,186 ms,575 kB/s
167.235.149.67,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,185 ms,573 kB/s
91.107.172.131,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,184 ms,570 kB/s
146.59.156.154,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,187 ms,569 kB/s
91.107.251.113,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,566 kB/s
195.133.64.185,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,252 ms,566 kB/s
91.99.216.8,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,565 kB/s
132.145.68.96,8443,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,290 ms,564 kB/s
31.57.93.8,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,205 ms,563 kB/s
194.87.25.176,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,557 kB/s
141.94.223.124,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,172 ms,555 kB/s
45.79.248.7,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,278 ms,553 kB/s
194.87.62.246,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,365 ms,553 kB/s
5.178.110.225,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,434 ms,553 kB/s
51.210.148.173,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,194 ms,549 kB/s
194.87.56.40,8443,true,DME,RU,Europe,Moscow,欧洲,俄罗斯联邦,莫斯科,🇷🇺,214 ms,548 kB/s
31.56.233.53,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,254 ms,547 kB/s
91.107.129.155,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,199 ms,547 kB/s
194.87.208.65,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,322 ms,543 kB/s
51.91.253.60,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,240 ms,542 kB/s
95.216.182.196,2083,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,211 ms,541 kB/s
65.108.145.108,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,206 ms,540 kB/s
95.216.168.240,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,195 ms,539 kB/s
116.203.94.129,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,194 ms,539 kB/s
51.91.253.230,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,343 ms,538 kB/s
65.109.176.1,2087,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,205 ms,537 kB/s
91.107.191.25,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,228 ms,537 kB/s
91.107.175.107,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,202 ms,537 kB/s
46.8.225.24,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,207 ms,534 kB/s
5.144.182.37,2053,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,208 ms,531 kB/s
162.19.242.212,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,531 kB/s
141.94.221.26,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,186 ms,530 kB/s
51.91.100.128,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,180 ms,530 kB/s
91.107.139.198,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,187 ms,528 kB/s
135.125.191.107,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,524 kB/s
152.228.135.239,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,197 ms,522 kB/s
37.27.18.85,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,204 ms,522 kB/s
91.107.137.2,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,177 ms,522 kB/s
91.107.171.106,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,521 kB/s
152.228.216.172,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,198 ms,520 kB/s
152.228.135.209,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,228 ms,519 kB/s
194.233.175.142,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,249 ms,518 kB/s
195.133.88.57,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,218 ms,518 kB/s
141.94.223.24,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,200 ms,517 kB/s
152.228.134.213,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,177 ms,517 kB/s
207.154.198.4,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,340 ms,515 kB/s
95.182.96.174,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,206 ms,512 kB/s
139.144.181.54,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,268 ms,512 kB/s
91.107.168.231,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,193 ms,512 kB/s
116.203.1.35,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,185 ms,511 kB/s
37.59.97.133,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,175 ms,509 kB/s
31.56.197.129,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,338 ms,506 kB/s
152.228.135.5,443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,194 ms,505 kB/s
91.99.152.198,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,188 ms,505 kB/s
91.107.139.116,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,197 ms,503 kB/s
37.59.97.135,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,177 ms,502 kB/s
178.255.222.118,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,291 ms,502 kB/s
194.233.164.15,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,238 ms,501 kB/s
46.62.160.182,2083,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,204 ms,500 kB/s
209.38.101.169,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,299 ms,499 kB/s
91.107.191.108,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,180 ms,499 kB/s
91.107.244.117,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,199 ms,499 kB/s
138.68.108.211,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,255 ms,499 kB/s
91.99.181.245,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,191 ms,498 kB/s
139.162.189.241,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,276 ms,497 kB/s
46.101.80.64,443,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,278 ms,494 kB/s
206.189.127.195,443,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,288 ms,494 kB/s
40.160.14.161,443,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,266 ms,493 kB/s
162.19.246.248,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,185 ms,493 kB/s
172.232.157.252,2053,true,ARN,SE,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,272 ms,493 kB/s
49.13.220.86,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,493 kB/s
5.75.231.212,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,189 ms,492 kB/s
45.91.193.198,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,255 ms,490 kB/s
45.38.145.228,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,490 kB/s
104.234.50.158,2053,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,271 ms,486 kB/s
91.107.147.191,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,188 ms,480 kB/s
37.27.212.72,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,217 ms,479 kB/s
104.234.50.97,2053,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,266 ms,477 kB/s
192.46.239.191,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,254 ms,476 kB/s
88.198.82.146,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,171 ms,475 kB/s
109.248.162.144,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,299 ms,475 kB/s
46.101.114.114,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,268 ms,473 kB/s
91.107.185.10,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,184 ms,472 kB/s
8.212.43.8,443,true,SJC,US,North America,San Jose,北美洲,美国,圣何塞,🇺🇸,63 ms,472 kB/s
185.31.200.45,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,260 ms,472 kB/s
141.94.222.214,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,188 ms,468 kB/s
31.56.196.17,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,494 ms,467 kB/s
51.91.251.189,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,182 ms,467 kB/s
91.149.219.195,443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,219 ms,465 kB/s
193.124.49.35,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,175 ms,464 kB/s
194.87.18.167,443,true,ZRH,CH,Europe,Zurich,欧洲,瑞士,苏黎世,🇨🇭,237 ms,460 kB/s
162.19.67.213,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,182 ms,459 kB/s
134.209.82.123,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,257 ms,459 kB/s
51.195.119.175,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,458 kB/s
46.101.243.68,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,258 ms,457 kB/s
68.183.64.188,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,242 ms,454 kB/s
188.130.154.212,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,231 ms,453 kB/s
54.36.98.199,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,222 ms,452 kB/s
5.144.178.231,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,182 ms,451 kB/s
167.17.177.63,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,323 ms,450 kB/s
172.105.88.193,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,251 ms,450 kB/s
185.31.200.184,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,301 ms,450 kB/s
31.56.227.128,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,218 ms,449 kB/s
141.94.221.241,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,204 ms,448 kB/s
51.91.100.56,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,214 ms,445 kB/s
194.233.167.237,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,253 ms,445 kB/s
31.57.109.54,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,210 ms,445 kB/s
195.133.17.18,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,268 ms,444 kB/s
161.118.153.40,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,394 ms,443 kB/s
104.234.50.138,2053,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,268 ms,442 kB/s
143.42.55.47,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,261 ms,442 kB/s
95.217.28.198,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,211 ms,440 kB/s
37.27.43.250,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,184 ms,438 kB/s
68.183.218.111,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,258 ms,436 kB/s
172.105.86.22,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,253 ms,435 kB/s
95.217.176.149,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,216 ms,435 kB/s
152.228.134.58,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,191 ms,431 kB/s
91.107.184.47,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,430 kB/s
158.178.145.130,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,278 ms,429 kB/s
54.36.98.158,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,215 ms,426 kB/s
31.57.92.205,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,230 ms,424 kB/s
172.105.66.5,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,238 ms,423 kB/s
45.38.145.23,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,159 ms,421 kB/s
195.133.38.30,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,289 ms,420 kB/s
194.87.235.34,443,true,DME,RU,Europe,Moscow,欧洲,俄罗斯联邦,莫斯科,🇷🇺,227 ms,420 kB/s
143.42.29.181,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,256 ms,419 kB/s
91.99.154.12,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,172 ms,417 kB/s
46.101.105.119,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,262 ms,416 kB/s
194.87.49.121,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,311 ms,416 kB/s
91.107.133.205,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,173 ms,413 kB/s
217.60.39.36,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,193 ms,413 kB/s
31.56.222.60,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,309 ms,411 kB/s
46.105.28.158,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,180 ms,410 kB/s
54.36.98.189,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,203 ms,407 kB/s
172.105.81.134,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,253 ms,406 kB/s
91.99.152.198,2096,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,175 ms,404 kB/s
91.107.187.248,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,176 ms,401 kB/s
54.36.99.234,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,186 ms,398 kB/s
5.178.110.39,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,208 ms,394 kB/s
51.91.250.92,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,222 ms,394 kB/s
194.87.216.246,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,293 ms,394 kB/s
212.192.212.100,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,317 ms,393 kB/s
15.235.46.135,2096,true,YUL,CA,North America,Montréal,北美洲,加拿大,蒙特利尔,🇨🇦,281 ms,392 kB/s
152.228.134.80,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,390 kB/s
37.27.82.120,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,227 ms,390 kB/s
65.109.221.226,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,195 ms,389 kB/s
152.228.134.126,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,388 kB/s
91.107.180.190,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,198 ms,388 kB/s
46.62.148.243,2053,true,FRA,FI,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,185 ms,388 kB/s
194.87.199.49,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,252 ms,387 kB/s
46.8.70.161,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,225 ms,387 kB/s
166.1.22.116,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,275 ms,386 kB/s
94.23.153.168,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,224 ms,385 kB/s
51.195.40.4,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,168 ms,385 kB/s
40.160.15.165,443,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,273 ms,385 kB/s
5.75.194.70,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,226 ms,384 kB/s
91.107.154.221,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,184 ms,384 kB/s
91.98.38.237,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,169 ms,383 kB/s
188.165.22.132,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,193 ms,381 kB/s
141.94.204.200,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,193 ms,381 kB/s
45.79.250.219,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,369 ms,381 kB/s
141.94.221.230,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,202 ms,380 kB/s
91.107.180.114,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,195 ms,378 kB/s
162.19.242.215,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,175 ms,378 kB/s
47.236.71.6,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,264 ms,378 kB/s
91.149.254.40,443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,186 ms,378 kB/s
95.169.162.73,2053,true,KBP,PL,Europe,Kyiv,欧洲,乌克兰,基辅,🇺🇦,219 ms,378 kB/s
152.228.135.135,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,188 ms,377 kB/s
49.12.160.221,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,235 ms,377 kB/s
162.19.243.8,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,187 ms,377 kB/s
172.105.84.189,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,272 ms,377 kB/s
49.13.85.76,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,375 kB/s
45.91.202.180,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,171 ms,375 kB/s
5.75.203.44,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,177 ms,375 kB/s
141.94.206.26,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,202 ms,374 kB/s
51.195.25.187,2096,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,170 ms,374 kB/s
162.19.255.251,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,184 ms,372 kB/s
141.94.221.230,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,177 ms,372 kB/s
159.69.120.12,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,167 ms,370 kB/s
194.87.18.188,8443,true,ZRH,CH,Europe,Zurich,欧洲,瑞士,苏黎世,🇨🇭,220 ms,369 kB/s
95.217.186.94,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,184 ms,369 kB/s
88.198.82.148,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,212 ms,369 kB/s
46.8.229.111,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,296 ms,367 kB/s
31.56.39.28,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,314 ms,367 kB/s
152.228.134.26,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,165 ms,365 kB/s
46.8.229.193,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,289 ms,365 kB/s
91.107.134.167,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,180 ms,365 kB/s
167.99.179.83,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,262 ms,365 kB/s
24.144.78.68,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,593 ms,364 kB/s
49.13.74.244,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,364 kB/s
138.68.71.73,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,265 ms,364 kB/s
91.107.134.186,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,200 ms,362 kB/s
162.19.79.211,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,208 ms,362 kB/s
45.91.203.74,443,true,FRA,NL,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,225 ms,362 kB/s
152.70.59.90,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,267 ms,362 kB/s
109.248.162.204,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,292 ms,362 kB/s
194.87.77.181,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,156 ms,362 kB/s
91.107.128.96,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,202 ms,359 kB/s
95.182.99.128,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,226 ms,358 kB/s
91.107.159.91,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,213 ms,357 kB/s
65.109.188.1,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,222 ms,356 kB/s
46.101.220.197,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,256 ms,355 kB/s
162.19.242.211,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,203 ms,355 kB/s
5.178.110.197,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,874 ms,355 kB/s
91.107.159.159,2087,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,353 kB/s
5.75.196.236,2096,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,194 ms,352 kB/s
91.149.238.88,443,true,MAN,GB,Europe,Manchester,欧洲,英国,曼彻斯特,🇬🇧,308 ms,352 kB/s
51.91.254.177,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,170 ms,352 kB/s
195.133.67.133,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,180 ms,352 kB/s
141.94.204.144,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,186 ms,351 kB/s
51.91.250.33,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,202 ms,350 kB/s
91.107.139.28,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,194 ms,350 kB/s
91.107.248.176,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,207 ms,350 kB/s
91.107.167.242,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,349 kB/s
